track_id,track_name,artist_name,album_name,genre,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
t_0498,Deep Pulse,David Guetta,David Guetta - Velvet Collection Vol. 3,edm,55,202611,0.732,0.874,8,-15.3,1,0.0321,0.045,0.0289,0.135,0.56,132.8,4
t_0499,Crystal Glow,David Guetta,David Guetta - Velvet Collection Vol. 3,edm,79,247097,0.815,0.727,8,-16.6,0,0.0429,0.019,0.0333,0.326,0.781,133.7,4
t_0500,Crystal Orbit,David Guetta,David Guetta - Velvet Collection Vol. 3,edm,71,179477,0.894,0.839,10,-15.6,0,0.0452,0.049,0.0046,0.349,0.716,123.6,4
t_0501,Midnight Vibe,Ludwig van Beethoven,Ludwig van Beethoven - Deep Collection Vol. 1,classical,56,274066,0.312,0.246,5,-16.1,0,0.0528,0.756,0.6093,0.311,0.096,55.5,4
t_0502,Deep Pulse,Ludwig van Beethoven,Ludwig van Beethoven - Deep Collection Vol. 1,classical,67,178522,0.319,0.076,9,-7.5,1,0.0453,0.793,0.6864,0.123,0.07,55.1,4
t_0503,Astral Night,Ludwig van Beethoven,Ludwig van Beethoven - Deep Collection Vol. 1,classical,48,213418,0.215,0.347,5,-11.2,0,0.0788,0.83,0.55,0.109,0.231,79.1,4
t_0504,Vintage Fire,Ludwig van Beethoven,Ludwig van Beethoven - Deep Collection Vol. 1,classical,84,303235,0.159,0.162,4,-11.4,1,0.0679,0.795,0.6141,0.315,0.298,67.2,4
t_0505,Serene Chronicle,Ludwig van Beethoven,Ludwig van Beethoven - Deep Collection Vol. 1,classical,57,183429,0.242,0.252,7,-4.9,0,0.0825,0.769,0.882,0.248,0.069,59.3,4
t_0506,Infinite Pulse,Ludwig van Beethoven,Ludwig van Beethoven - Bright Collection Vol. 2,classical,56,144880,0.256,0.192,7,-10.1,0,0.0648,0.813,0.5863,0.335,0.296,84.6,4
t_0507,Dark Silence,Ludwig van Beethoven,Ludwig van Beethoven - Bright Collection Vol. 2,classical,81,272633,0.336,0.128,9,-5.6,0,0.0749,0.968,0.7798,0.28,0.27,78.7,4
t_0508,Infinite Ocean,Ludwig van Beethoven,Ludwig van Beethoven - Bright Collection Vol. 2,classical,91,212435,0.337,0.191,6,-14.0,0,0.0405,0.852,0.6275,0.053,0.138,79.9,4
t_0509,Midnight Pulse,Ludwig van Beethoven,Ludwig van Beethoven - Bright Collection Vol. 2,classical,55,318345,0.255,0.327,11,-8.7,0,0.0899,0.942,0.9269,0.119,0.14,64.8,4
t_0510,Electric Ascent,Ludwig van Beethoven,Ludwig van Beethoven - Bright Collection Vol. 2,classical,60,202321,0.112,0.284,2,-16.0,1,0.0529,0.89,0.8442,0.228,0.116,77.1,4
t_0511,Ethereal Journey,Ludwig van Beethoven,Ludwig van Beethoven - Silent Collection Vol. 3,classical,73,265324,0.111,0.082,6,-11.2,0,0.0484,0.959,0.8978,0.186,0.377,58.2,4
t_0512,Radiant Dawn,Ludwig van Beethoven,Ludwig van Beethoven - Silent Collection Vol. 3,classical,61,180487,0.26,0.167,7,-7.1,0,0.0663,0.851,0.5165,0.121,0.2,64.2,4
t_0513,Infinite Fire,Ludwig van Beethoven,Ludwig van Beethoven - Silent Collection Vol. 3,classical,47,163838,0.145,0.197,11,-14.0,0,0.0539,0.905,0.7984,0.332,0.099,71.1,4
t_0514,Radiant Chronicle,Ludwig van Beethoven,Ludwig van Beethoven - Silent Collection Vol. 3,classical,81,273939,0.105,0.159,9,-13.6,1,0.0649,0.929,0.8245,0.1,0.301,74.0,4
t_0515,Ethereal Memory,Ludwig van Beethoven,Ludwig van Beethoven - Silent Collection Vol. 3,classical,81,163314,0.286,0.242,11,-10.0,1,0.0822,0.781,0.5477,0.173,0.177,81.6,4
t_0516,Fading Dream,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Electric Collection Vol. 1,classical,58,239463,0.303,0.188,9,-16.1,1,0.036,0.877,0.539,0.296,0.167,82.1,4
t_0517,Bright Dream,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Electric Collection Vol. 1,classical,92,242575,0.246,0.223,8,-3.9,1,0.0718,0.953,0.8924,0.14,0.213,84.4,4
t_0518,Ethereal Rhythm,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Electric Collection Vol. 1,classical,90,268505,0.32,0.151,8,-12.3,1,0.0667,0.928,0.7511,0.109,0.274,56.9,4
t_0519,Fading Lullaby,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Electric Collection Vol. 1,classical,70,284278,0.331,0.327,9,-3.7,0,0.0674,0.756,0.658,0.17,0.251,72.4,4
t_0520,Cosmic Journey,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Electric Collection Vol. 1,classical,74,166235,0.15,0.29,2,-4.2,1,0.0744,0.821,0.684,0.242,0.106,84.5,4
t_0521,Hypnotic Night,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Radiant Collection Vol. 2,classical,71,255302,0.194,0.257,5,-15.7,0,0.052,0.92,0.8977,0.153,0.247,59.2,4
t_0522,Ethereal Chronicle,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Radiant Collection Vol. 2,classical,74,228445,0.21,0.211,8,-9.6,0,0.0444,0.978,0.7797,0.293,0.141,78.8,4
t_0523,Hypnotic Rhythm,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Radiant Collection Vol. 2,classical,94,288982,0.235,0.148,7,-11.6,1,0.0832,0.798,0.8822,0.345,0.206,88.1,4
t_0524,Infinite Night,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Radiant Collection Vol. 2,classical,90,207771,0.215,0.182,6,-11.1,1,0.0506,0.846,0.7682,0.249,0.294,76.2,4
t_0525,Vintage Silence,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Radiant Collection Vol. 2,classical,56,296143,0.216,0.164,0,-8.5,0,0.0707,0.939,0.668,0.222,0.073,55.5,4
t_0526,Cosmic Solitude,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Velvet Collection Vol. 3,classical,78,298421,0.31,0.262,11,-17.1,1,0.0537,0.776,0.5178,0.099,0.216,94.0,4
t_0527,Euphoric Sky,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Velvet Collection Vol. 3,classical,64,319170,0.154,0.177,7,-8.2,1,0.0739,0.792,0.7123,0.32,0.358,68.1,4
t_0528,Velvet Memory,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Velvet Collection Vol. 3,classical,79,203234,0.132,0.24,6,-11.0,0,0.0626,0.833,0.6865,0.254,0.152,91.3,4
t_0529,Deep Silence,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Velvet Collection Vol. 3,classical,51,318588,0.235,0.066,2,-12.5,0,0.0455,0.824,0.9022,0.287,0.257,60.9,4
t_0530,Fading Glow,Wolfgang Amadeus Mozart,Wolfgang Amadeus Mozart - Velvet Collection Vol. 3,classical,55,159220,0.282,0.102,4,-9.5,1,0.0374,0.974,0.695,0.224,0.272,60.8,4
t_0531,Crystal Pulse,Johann Sebastian Bach,Johann Sebastian Bach - Crystal Collection Vol. 1,classical,74,236639,0.157,0.345,5,-9.1,1,0.0816,0.882,0.8407,0.337,0.129,94.4,4
t_0532,Astral Lullaby,Johann Sebastian Bach,Johann Sebastian Bach - Crystal Collection Vol. 1,classical,92,301106,0.291,0.207,5,-14.1,0,0.0645,0.907,0.5517,0.311,0.384,61.5,4
t_0533,Midnight Echo,Johann Sebastian Bach,Johann Sebastian Bach - Crystal Collection Vol. 1,classical,73,230076,0.178,0.328,1,-4.8,1,0.035,0.861,0.6732,0.178,0.126,76.9,4
t_0534,Astral Pulse,Johann Sebastian Bach,Johann Sebastian Bach - Crystal Collection Vol. 1,classical,93,175848,0.282,0.181,9,-4.4,1,0.0814,0.783,0.9213,0.198,0.368,88.4,4
t_0535,Vintage Sky,Johann Sebastian Bach,Johann Sebastian Bach - Crystal Collection Vol. 1,classical,86,146518,0.247,0.332,8,-13.3,0,0.0873,0.811,0.8311,0.128,0.37,71.8,4
t_0536,Cosmic Dream,Johann Sebastian Bach,Johann Sebastian Bach - Golden Collection Vol. 2,classical,93,287050,0.115,0.284,10,-16.5,1,0.0313,0.821,0.8433,0.288,0.186,63.7,4
t_0537,Radiant Star,Johann Sebastian Bach,Johann Sebastian Bach - Golden Collection Vol. 2,classical,92,185888,0.125,0.087,6,-7.6,1,0.0784,0.802,0.7903,0.309,0.202,92.0,4
t_0538,Hypnotic Rain,Johann Sebastian Bach,Johann Sebastian Bach - Golden Collection Vol. 2,classical,54,298164,0.253,0.134,8,-14.5,1,0.0391,0.941,0.5584,0.095,0.345,65.1,4
t_0539,Euphoric Orbit,Johann Sebastian Bach,Johann Sebastian Bach - Golden Collection Vol. 2,classical,87,164597,0.224,0.264,5,-14.3,1,0.0894,0.841,0.7294,0.205,0.37,63.4,4
t_0540,Ethereal Journey,Johann Sebastian Bach,Johann Sebastian Bach - Golden Collection Vol. 2,classical,66,301176,0.175,0.063,2,-5.0,0,0.0898,0.974,0.8729,0.172,0.299,80.1,4
t_0541,Astral Fire,Johann Sebastian Bach,Johann Sebastian Bach - Astral Collection Vol. 3,classical,94,235842,0.219,0.13,3,-11.1,0,0.055,0.832,0.6879,0.097,0.189,76.1,4
t_0542,Serene Silence,Johann Sebastian Bach,Johann Sebastian Bach - Astral Collection Vol. 3,classical,66,242729,0.289,0.071,6,-13.8,1,0.0686,0.923,0.948,0.344,0.275,89.2,4
t_0543,Radiant Orbit,Johann Sebastian Bach,Johann Sebastian Bach - Astral Collection Vol. 3,classical,61,314653,0.112,0.124,8,-17.0,0,0.0442,0.9,0.8252,0.281,0.129,82.0,4
t_0544,Cosmic Neon,Johann Sebastian Bach,Johann Sebastian Bach - Astral Collection Vol. 3,classical,54,191111,0.149,0.091,10,-13.9,1,0.0554,0.931,0.7759,0.261,0.176,78.0,4
t_0545,Hypnotic Journey,Johann Sebastian Bach,Johann Sebastian Bach - Astral Collection Vol. 3,classical,85,248661,0.151,0.28,8,-10.2,0,0.039,0.825,0.6185,0.2,0.143,70.5,4
t_0546,Electric Pulse,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Serene Collection Vol. 1,classical,80,306576,0.331,0.288,11,-12.5,0,0.0431,0.909,0.6517,0.059,0.123,79.0,4
t_0547,Deep Orbit,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Serene Collection Vol. 1,classical,94,142890,0.283,0.174,1,-17.7,0,0.0858,0.751,0.8758,0.058,0.396,89.9,4
t_0548,Radiant Solitude,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Serene Collection Vol. 1,classical,50,275935,0.348,0.293,8,-8.5,1,0.0354,0.984,0.7832,0.272,0.078,75.8,4
t_0549,Astral Wave,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Serene Collection Vol. 1,classical,72,317226,0.24,0.281,6,-3.9,0,0.0441,0.788,0.8542,0.286,0.213,92.8,4
t_0550,Electric Chronicle,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Serene Collection Vol. 1,classical,65,191083,0.108,0.071,1,-6.5,1,0.0456,0.8,0.9258,0.177,0.136,89.3,4
t_0551,Golden Dream,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Electric Collection Vol. 2,classical,88,209524,0.243,0.179,7,-6.7,0,0.041,0.975,0.622,0.079,0.169,65.3,4
t_0552,Cosmic Chronicle,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Electric Collection Vol. 2,classical,61,278768,0.194,0.339,8,-11.3,1,0.0786,0.761,0.7703,0.179,0.37,59.5,4
t_0553,Lost Horizon,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Electric Collection Vol. 2,classical,49,218492,0.121,0.35,2,-18.0,1,0.0748,0.882,0.9494,0.109,0.138,73.0,4
t_0554,Radiant Wave,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Electric Collection Vol. 2,classical,50,290644,0.289,0.158,8,-12.3,0,0.0777,0.766,0.6677,0.209,0.264,63.3,4
t_0555,Dark Journey,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Electric Collection Vol. 2,classical,45,147036,0.159,0.188,7,-13.0,1,0.0694,0.886,0.7566,0.247,0.068,81.2,4
t_0556,Serene Lullaby,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Euphoric Collection Vol. 3,classical,65,215888,0.335,0.264,10,-8.9,1,0.0616,0.798,0.7763,0.262,0.344,86.6,4
t_0557,Fading Rhythm,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Euphoric Collection Vol. 3,classical,48,264959,0.157,0.306,7,-11.5,0,0.0872,0.862,0.6459,0.21,0.288,91.2,4
t_0558,Ethereal Shadow,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Euphoric Collection Vol. 3,classical,55,143979,0.146,0.27,11,-14.9,0,0.07,0.965,0.5093,0.308,0.064,80.9,4
t_0559,Serene Dream,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Euphoric Collection Vol. 3,classical,80,309871,0.146,0.156,11,-17.3,0,0.0314,0.856,0.662,0.226,0.226,80.1,4
t_0560,Vintage Dream,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky - Euphoric Collection Vol. 3,classical,53,191714,0.241,0.252,9,-10.9,1,0.0715,0.924,0.8209,0.312,0.223,76.2,4
t_0561,Radiant Memory,Max Richter,Max Richter - Radiant Collection Vol. 1,classical,47,215494,0.332,0.104,9,-14.8,1,0.0407,0.924,0.9049,0.321,0.165,93.2,4
t_0562,Deep Ascent,Max Richter,Max Richter - Radiant Collection Vol. 1,classical,53,291376,0.236,0.297,1,-4.5,0,0.0536,0.965,0.6575,0.285,0.057,55.9,4
t_0563,Lost Rhythm,Max Richter,Max Richter - Radiant Collection Vol. 1,classical,95,308754,0.201,0.193,7,-5.0,0,0.0462,0.814,0.9442,0.283,0.166,62.2,4
t_0564,Infinite Silence,Max Richter,Max Richter - Radiant Collection Vol. 1,classical,84,195967,0.333,0.25,0,-13.9,0,0.0594,0.879,0.8029,0.062,0.314,85.4,4
t_0565,Bright Fire,Max Richter,Max Richter - Radiant Collection Vol. 1,classical,91,286516,0.294,0.276,7,-7.4,1,0.0859,0.856,0.7458,0.307,0.136,76.2,4
t_0566,Hypnotic Journey,Max Richter,Max Richter - Vintage Collection Vol. 2,classical,91,206624,0.108,0.173,5,-3.8,0,0.0439,0.971,0.7353,0.314,0.356,61.8,4
t_0567,Infinite Dream,Max Richter,Max Richter - Vintage Collection Vol. 2,classical,60,193685,0.141,0.125,5,-6.8,1,0.0426,0.808,0.6787,0.187,0.215,81.6,4
t_0568,Astral Glow,Max Richter,Max Richter - Vintage Collection Vol. 2,classical,95,182250,0.196,0.25,0,-13.9,0,0.0405,0.797,0.6221,0.115,0.167,93.6,4
t_0569,Velvet Dream,Max Richter,Max Richter - Vintage Collection Vol. 2,classical,45,217351,0.28,0.282,1,-7.1,1,0.0763,0.945,0.7073,0.113,0.121,83.4,4
t_0570,Bright Dawn,Max Richter,Max Richter - Vintage Collection Vol. 2,classical,56,273926,0.161,0.102,5,-14.1,1,0.0595,0.802,0.6222,0.252,0.258,68.4,4
t_0571,Cosmic Vibe,Max Richter,Max Richter - Euphoric Collection Vol. 3,classical,80,168643,0.221,0.331,6,-16.6,0,0.0862,0.821,0.6544,0.131,0.259,67.8,4
t_0572,Midnight Ascent,Max Richter,Max Richter - Euphoric Collection Vol. 3,classical,60,162737,0.265,0.259,6,-16.1,0,0.0394,0.763,0.5741,0.132,0.371,86.7,4
t_0573,Radiant Lullaby,Max Richter,Max Richter - Euphoric Collection Vol. 3,classical,45,168542,0.224,0.273,1,-17.8,1,0.0652,0.78,0.7941,0.084,0.103,55.7,4
t_0574,Serene Glow,Max Richter,Max Richter - Euphoric Collection Vol. 3,classical,77,173958,0.171,0.293,8,-9.4,0,0.0553,0.973,0.5024,0.134,0.237,66.9,4
t_0575,Bright Glow,Max Richter,Max Richter - Euphoric Collection Vol. 3,classical,69,302097,0.128,0.128,7,-6.9,0,0.0356,0.861,0.7855,0.115,0.271,56.4,4
t_0576,Cosmic Lullaby,Ludovico Einaudi,Ludovico Einaudi - Hypnotic Collection Vol. 1,classical,69,175480,0.349,0.219,10,-11.3,1,0.0695,0.854,0.8751,0.093,0.249,92.3,4
t_0577,Ethereal Glow,Ludovico Einaudi,Ludovico Einaudi - Hypnotic Collection Vol. 1,classical,57,272743,0.304,0.128,6,-4.6,1,0.0761,0.888,0.8325,0.175,0.178,74.2,4
t_0578,Serene Night,Ludovico Einaudi,Ludovico Einaudi - Hypnotic Collection Vol. 1,classical,47,263734,0.286,0.135,5,-8.0,0,0.0327,0.834,0.5782,0.127,0.152,62.6,4
t_0579,Ethereal Chronicle,Ludovico Einaudi,Ludovico Einaudi - Hypnotic Collection Vol. 1,classical,65,160228,0.127,0.085,5,-8.2,0,0.0436,0.945,0.9423,0.176,0.297,71.5,4
t_0580,Dark Glow,Ludovico Einaudi,Ludovico Einaudi - Hypnotic Collection Vol. 1,classical,88,280983,0.269,0.276,9,-9.0,1,0.0757,0.931,0.5803,0.218,0.057,81.4,4
t_0581,Silent Glow,Ludovico Einaudi,Ludovico Einaudi - Electric Collection Vol. 2,classical,55,284223,0.229,0.056,5,-12.8,0,0.0532,0.854,0.9103,0.171,0.287,69.2,4
t_0582,Fading Sky,Ludovico Einaudi,Ludovico Einaudi - Electric Collection Vol. 2,classical,58,157428,0.335,0.221,4,-16.1,0,0.049,0.886,0.6789,0.074,0.134,89.0,4
t_0583,Midnight Horizon,Ludovico Einaudi,Ludovico Einaudi - Electric Collection Vol. 2,classical,82,300464,0.276,0.271,7,-11.8,1,0.0513,0.832,0.6479,0.222,0.192,83.5,4
t_0584,Lost Night,Ludovico Einaudi,Ludovico Einaudi - Electric Collection Vol. 2,classical,69,142909,0.185,0.247,8,-6.1,1,0.0383,0.862,0.7834,0.267,0.309,59.4,4
t_0585,Dark Memory,Ludovico Einaudi,Ludovico Einaudi - Electric Collection Vol. 2,classical,47,277201,0.144,0.214,8,-3.7,1,0.0532,0.842,0.5107,0.109,0.103,74.5,4
t_0586,Fading Wave,Ludovico Einaudi,Ludovico Einaudi - Hypnotic Collection Vol. 3,classical,86,176355,0.307,0.118,10,-13.2,0,0.0701,0.989,0.7077,0.196,0.167,78.8,4
t_0587,Lost Solitude,Ludovico Einaudi,Ludovico Einaudi - Hypnotic Collection Vol. 3,classical,85,187319,0.186,0.055,3,-8.7,0,0.0803,0.804,0.5399,0.213,0.111,69.4,4
t_0588,Infinite Dream,Ludovico Einaudi,Ludovico Einaudi - Hypnotic Collection Vol. 3,classical,58,228755,0.251,0.105,6,-11.2,0,0.0854,0.857,0.9187,0.065,0.069,58.9,4
t_0589,Cosmic Vibe,Ludovico Einaudi,Ludovico Einaudi - Hypnotic Collection Vol. 3,classical,47,158945,0.277,0.194,5,-17.4,1,0.0688,0.869,0.7167,0.178,0.322,83.5,4
t_0590,Deep Dream,Ludovico Einaudi,Ludovico Einaudi - Hypnotic Collection Vol. 3,classical,79,275840,0.215,0.217,0,-3.9,1,0.0417,0.814,0.7099,0.207,0.076,72.8,4
t_0591,Euphoric Star,Miles Davis,Miles Davis - Golden Collection Vol. 1,jazz,72,236035,0.688,0.713,9,-13.3,1,0.0585,0.218,0.0302,0.189,0.408,122.9,4
t_0592,Velvet Lullaby,Miles Davis,Miles Davis - Golden Collection Vol. 1,jazz,57,194539,0.702,0.474,0,-15.0,1,0.0701,0.212,0.0428,0.205,0.655,116.5,4
t_0593,Radiant Ocean,Miles Davis,Miles Davis - Golden Collection Vol. 1,jazz,88,171359,0.733,0.779,10,-15.0,0,0.0533,0.268,0.0467,0.171,0.415,115.6,4
t_0594,Deep Vibe,Miles Davis,Miles Davis - Golden Collection Vol. 1,jazz,78,240448,0.641,0.638,0,-16.8,1,0.0676,0.587,0.0296,0.315,0.825,88.6,4
t_0595,Velvet Silence,Miles Davis,Miles Davis - Golden Collection Vol. 1,jazz,76,169568,0.776,0.515,0,-8.8,1,0.0759,0.418,0.0417,0.215,0.35,90.3,4
t_0596,Silent Rhythm,Miles Davis,Miles Davis - Deep Collection Vol. 2,jazz,68,269022,0.552,0.611,0,-5.2,0,0.075,0.125,0.0251,0.151,0.64,91.8,4
t_0597,Deep Sky,Miles Davis,Miles Davis - Deep Collection Vol. 2,jazz,71,263543,0.616,0.772,10,-14.6,1,0.0601,0.219,0.0241,0.318,0.481,120.4,4
t_0598,Ethereal Ocean,Miles Davis,Miles Davis - Deep Collection Vol. 2,jazz,87,230463,0.566,0.493,7,-8.5,0,0.0689,0.399,0.006,0.096,0.786,126.0,4
t_0599,Infinite Sky,Miles Davis,Miles Davis - Deep Collection Vol. 2,jazz,60,226102,0.778,0.696,9,-11.6,0,0.0557,0.335,0.0406,0.273,0.766,110.4,4
t_0600,Bright Horizon,Miles Davis,Miles Davis - Deep Collection Vol. 2,jazz,48,225557,0.755,0.714,4,-8.9,1,0.0367,0.285,0.0227,0.313,0.49,104.5,4
t_0601,Infinite Sky,Miles Davis,Miles Davis - Radiant Collection Vol. 3,jazz,52,162865,0.615,0.427,1,-16.2,0,0.0319,0.551,0.0181,0.245,0.42,118.9,4
t_0602,Midnight Horizon,Miles Davis,Miles Davis - Radiant Collection Vol. 3,jazz,77,177362,0.73,0.467,8,-5.5,0,0.0523,0.582,0.0133,0.061,0.454,127.6,4
t_0603,Deep Sky,Miles Davis,Miles Davis - Radiant Collection Vol. 3,jazz,61,275388,0.82,0.54,8,-10.2,1,0.0713,0.448,0.0002,0.122,0.801,111.4,4
t_0604,Fading Horizon,Miles Davis,Miles Davis - Radiant Collection Vol. 3,jazz,92,244464,0.57,0.519,11,-11.3,0,0.0644,0.143,0.0258,0.24,0.615,87.6,4
t_0605,Velvet Sky,Miles Davis,Miles Davis - Radiant Collection Vol. 3,jazz,58,153732,0.638,0.674,2,-6.5,1,0.0822,0.524,0.0449,0.259,0.657,111.0,4
t_0606,Golden Shadow,John Coltrane,John Coltrane - Cosmic Collection Vol. 1,jazz,55,263679,0.578,0.539,3,-13.1,1,0.0755,0.42,0.0397,0.295,0.361,111.8,4
t_0607,Fading Ocean,John Coltrane,John Coltrane - Cosmic Collection Vol. 1,jazz,51,188298,0.83,0.648,4,-9.6,1,0.042,0.581,0.0452,0.085,0.835,118.7,4
t_0608,Crystal Horizon,John Coltrane,John Coltrane - Cosmic Collection Vol. 1,jazz,49,313241,0.834,0.503,5,-10.2,0,0.0326,0.189,0.0179,0.065,0.777,122.7,4
t_0609,Deep Neon,John Coltrane,John Coltrane - Cosmic Collection Vol. 1,jazz,65,295264,0.701,0.667,1,-6.5,0,0.0659,0.54,0.0241,0.242,0.436,86.1,4
t_0610,Midnight Vibe,John Coltrane,John Coltrane - Cosmic Collection Vol. 1,jazz,69,272173,0.58,0.539,0,-11.8,1,0.0494,0.153,0.0497,0.319,0.652,128.3,4
t_0611,Astral Horizon,John Coltrane,John Coltrane - Astral Collection Vol. 2,jazz,76,221416,0.653,0.6,3,-14.8,1,0.0722,0.282,0.0107,0.252,0.729,118.3,4
t_0612,Euphoric Ascent,John Coltrane,John Coltrane - Astral Collection Vol. 2,jazz,72,285120,0.801,0.56,6,-7.9,1,0.0419,0.145,0.0482,0.236,0.775,95.0,4
t_0613,Cosmic Glow,John Coltrane,John Coltrane - Astral Collection Vol. 2,jazz,46,192408,0.674,0.515,1,-8.1,1,0.055,0.526,0.005,0.125,0.767,129.3,4
t_0614,Vintage Echo,John Coltrane,John Coltrane - Astral Collection Vol. 2,jazz,92,235354,0.682,0.693,10,-3.7,0,0.0663,0.214,0.0491,0.147,0.44,95.4,4
t_0615,Ethereal Silence,John Coltrane,John Coltrane - Astral Collection Vol. 2,jazz,77,222768,0.74,0.511,11,-8.7,1,0.0339,0.126,0.0322,0.253,0.719,118.3,4
t_0616,Infinite Rhythm,John Coltrane,John Coltrane - Lost Collection Vol. 3,jazz,65,212755,0.539,0.537,4,-17.6,1,0.0704,0.354,0.02,0.341,0.622,124.7,4
t_0617,Velvet Silence,John Coltrane,John Coltrane - Lost Collection Vol. 3,jazz,70,233049,0.557,0.436,9,-10.1,0,0.0765,0.109,0.0438,0.35,0.692,111.2,4
t_0618,Lost Neon,John Coltrane,John Coltrane - Lost Collection Vol. 3,jazz,95,186613,0.732,0.535,5,-14.8,0,0.0554,0.385,0.0363,0.084,0.666,89.3,4
t_0619,Serene Rhythm,John Coltrane,John Coltrane - Lost Collection Vol. 3,jazz,64,222435,0.656,0.514,5,-14.0,1,0.0602,0.483,0.015,0.094,0.364,122.2,4
t_0620,Fading Vibe,John Coltrane,John Coltrane - Lost Collection Vol. 3,jazz,88,158148,0.668,0.721,1,-12.8,0,0.049,0.116,0.0304,0.29,0.757,95.1,4
t_0621,Astral Shadow,Ella Fitzgerald,Ella Fitzgerald - Radiant Collection Vol. 1,jazz,50,206431,0.58,0.757,2,-4.4,1,0.0624,0.361,0.0481,0.074,0.368,125.7,4
t_0622,Radiant Memory,Ella Fitzgerald,Ella Fitzgerald - Radiant Collection Vol. 1,jazz,95,259931,0.52,0.598,0,-14.6,1,0.0819,0.13,0.0254,0.334,0.51,109.0,4
t_0623,Golden Ascent,Ella Fitzgerald,Ella Fitzgerald - Radiant Collection Vol. 1,jazz,85,287994,0.711,0.666,8,-3.8,0,0.0541,0.591,0.0198,0.224,0.635,119.1,4
t_0624,Serene Shadow,Ella Fitzgerald,Ella Fitzgerald - Radiant Collection Vol. 1,jazz,51,242196,0.832,0.681,8,-15.1,0,0.0609,0.582,0.005,0.149,0.619,117.4,4
t_0625,Velvet Wave,Ella Fitzgerald,Ella Fitzgerald - Radiant Collection Vol. 1,jazz,93,240842,0.83,0.485,5,-17.7,1,0.0739,0.518,0.0279,0.2,0.647,87.5,4
t_0626,Serene Journey,Ella Fitzgerald,Ella Fitzgerald - Lost Collection Vol. 2,jazz,85,316613,0.703,0.444,2,-17.6,1,0.0535,0.406,0.0464,0.221,0.773,86.8,4
t_0627,Bright Fire,Ella Fitzgerald,Ella Fitzgerald - Lost Collection Vol. 2,jazz,93,177144,0.715,0.496,11,-10.6,1,0.0766,0.442,0.05,0.066,0.699,87.9,4
t_0628,Midnight Dawn,Ella Fitzgerald,Ella Fitzgerald - Lost Collection Vol. 2,jazz,75,205794,0.71,0.6,0,-11.5,1,0.059,0.11,0.0138,0.175,0.566,116.8,4
t_0629,Deep Horizon,Ella Fitzgerald,Ella Fitzgerald - Lost Collection Vol. 2,jazz,70,289988,0.823,0.697,0,-17.2,0,0.0537,0.265,0.0299,0.127,0.519,102.9,4
t_0630,Bright Shadow,Ella Fitzgerald,Ella Fitzgerald - Lost Collection Vol. 2,jazz,79,196889,0.551,0.532,11,-11.4,0,0.0751,0.467,0.0253,0.102,0.71,94.1,4
t_0631,Vintage Glow,Ella Fitzgerald,Ella Fitzgerald - Silent Collection Vol. 3,jazz,95,158981,0.78,0.518,7,-13.8,1,0.0454,0.575,0.0016,0.243,0.734,113.8,4
t_0632,Vintage Glow,Ella Fitzgerald,Ella Fitzgerald - Silent Collection Vol. 3,jazz,47,197279,0.639,0.605,7,-15.4,1,0.0758,0.164,0.0498,0.166,0.489,98.9,4
